Time,Displacement,Force,Strain 1
(s),(mm),(kN),(%)
2307.1,242.2412,0.8779,16.7366
2307.2,242.2517,0.878,16.738
2307.3,242.2622,0.878,16.7364
2307.4,242.2727,0.878,16.7372
2307.5,242.2831,0.878,16.7381
2307.6,242.2937,0.878,16.7365
2307.7,242.3042,0.8779,16.737
2307.8,242.3147,0.8779,16.7378
2307.9,242.3251,0.878,16.7363
2308,242.3357,0.878,16.7367
2308.1,242.3461,0.878,16.7376
2308.2,242.3566,0.8779,16.7365
2308.3,242.3671,0.8779,16.7371
2308.4,242.3777,0.8779,16.7375
2308.5,242.3882,0.878,16.7365
2308.6,242.3987,0.8779,16.7372
2308.7,242.4091,0.8779,16.7374
2308.8,242.4196,0.878,16.7363
2308.9,242.4301,0.878,16.737
2309,242.4408,0.8779,16.7377
2309.1,242.4511,0.878,16.7365
2309.2,242.4616,0.8779,16.737
2309.3,242.4722,0.878,16.7374
2309.4,242.4827,0.878,16.7363
2309.5,242.4932,0.878,16.7373
2309.6,242.5037,0.8779,16.7374
2309.7,242.5142,0.8778,16.7366
2309.8,242.5247,0.878,16.7368
2309.9,242.5352,0.8779,16.7372
2310,242.5456,0.8779,16.7363
2310.1,242.5562,0.8777,16.7372
2310.2,242.5667,0.8779,16.7366
2310.3,242.5772,0.8779,16.7365
2310.4,242.5876,0.8778,16.737
2310.5,242.5981,0.8779,16.7365
2310.6,242.6086,0.8778,16.7366
2310.7,242.6192,0.878,16.7373
2310.8,242.6296,0.8778,16.7366
2310.9,242.6401,0.8778,16.7366
2311,242.6507,0.8778,16.7374
2311.1,242.6611,0.8778,16.7367
2311.2,242.6716,0.8777,16.737
2311.3,242.6822,0.8779,16.7378
2311.4,242.6927,0.8779,16.737
2311.5,242.7032,0.8779,16.7365
2311.6,242.7137,0.8778,16.7373
2311.7,242.7241,0.8779,16.7367
2311.8,242.7347,0.8777,16.7372
2311.9,242.7452,0.8776,16.7372
2312,242.7557,0.8778,16.7366
2312.1,242.7661,0.8779,16.737
2312.2,242.7767,0.8779,16.7379
2312.3,242.7872,0.8778,16.7364
2312.4,242.7977,0.8777,16.7369
2312.5,242.8081,0.8779,16.7377
2312.6,242.8187,0.8778,16.7371
2312.7,242.8291,0.8776,16.7371
2312.8,242.8397,0.8778,16.7375
2312.9,242.8501,0.8775,16.7362
2313,242.8607,0.8777,16.7369
2313.1,242.8711,0.8777,16.7372
2313.2,242.8817,0.8778,16.7363
2313.3,242.8922,0.8779,16.7373
2313.4,242.9026,0.8779,16.7375
2313.5,242.9131,0.8777,16.7364
2313.6,242.9237,0.8778,16.7373
2313.7,242.9341,0.8776,16.7376
2313.8,242.9446,0.8776,16.7366
2313.9,242.9552,0.8778,16.7373
2314,242.9657,0.8778,16.7373
2314.1,242.9762,0.8776,16.7367
2314.2,242.9867,0.8778,16.7377
2314.3,242.9972,0.8777,16.7374
2314.4,243.0076,0.8777,16.7365
2314.5,243.0182,0.8778,16.7372
2314.6,243.0286,0.8775,16.7369
2314.7,243.0392,0.8777,16.7367
2314.8,243.0497,0.8778,16.737
2314.9,243.0602,0.8777,16.7369
2315,243.0706,0.8778,16.7365
2315.1,243.0811,0.8777,16.7377
2315.2,243.0916,0.8777,16.7374
2315.3,243.1022,0.8778,16.7366
2315.4,243.1126,0.8777,16.7371
2315.5,243.1231,0.8775,16.7372
2315.6,243.1336,0.8776,16.7362
2315.7,243.1441,0.8776,16.7371
2315.8,243.1547,0.8777,16.7369
2315.9,243.1652,0.8778,16.7365
2316,243.1757,0.8777,16.7369
2316.1,243.1861,0.8776,16.7369
2316.2,243.1967,0.8776,16.7361
2316.3,243.2071,0.8776,16.7369
2316.4,243.2177,0.8775,16.7369
2316.5,243.2282,0.8776,16.736
2316.6,243.2387,0.8777,16.7368
2316.7,243.2491,0.8775,16.7373
2316.8,243.2597,0.8777,16.7365
2316.9,243.2701,0.8776,16.737
2317,243.2807,0.8777,16.7373
2317.1,243.2912,0.8776,16.7368
2317.2,243.3016,0.8775,16.7371
2317.3,243.3121,0.8777,16.7367
2317.4,243.3227,0.8776,16.736
2317.5,243.3331,0.8776,16.7372
2317.6,243.3437,0.8776,16.7371
2317.7,243.3541,0.8777,16.7365
2317.8,243.3647,0.8774,16.7369
2317.9,243.3752,0.8776,16.7368
2318,243.3856,0.8777,16.7361
2318.1,243.3962,0.8775,16.7373
2318.2,243.4067,0.8776,16.7365
2318.3,243.4172,0.8777,16.7364
2318.4,243.4277,0.8775,16.737
2318.5,243.4382,0.8776,16.7368
2318.6,243.4487,0.8776,16.7365
2318.7,243.4593,0.8775,16.737
2318.8,243.4697,0.8776,16.7365
2318.9,243.4801,0.8774,16.7365
2319,243.4906,0.8775,16.7372
2319.1,243.5012,0.8775,16.7362
2319.2,243.5116,0.8776,16.7365
2319.3,243.5222,0.8774,16.7371
2319.4,243.5326,0.8774,16.7368
2319.5,243.5431,0.8775,16.7365
2319.6,243.5536,0.8776,16.7372
2319.7,243.5642,0.8774,16.7369
2319.8,243.5746,0.8775,16.7366
2319.9,243.5852,0.8776,16.7371
2320,243.5957,0.8775,16.7366
2320.1,243.6062,0.8775,16.7365
2320.2,243.6166,0.8776,16.7371
2320.3,243.6272,0.8775,16.7366
2320.4,243.6377,0.8774,16.7364
2320.5,243.6482,0.8774,16.7375
2320.6,243.6587,0.8776,16.7365
2320.7,243.6692,0.8774,16.7361
2320.8,243.6797,0.8776,16.738
2320.9,243.6901,0.8773,16.7365
2321,243.7007,0.8775,16.7365
2321.1,243.7112,0.8775,16.7376
2321.2,243.7216,0.8775,16.7366
2321.3,243.7321,0.8776,16.737
2321.4,243.7427,0.8775,16.7377
2321.5,243.7531,0.8775,16.7368
2321.6,243.7637,0.8776,16.7366
2321.7,243.7742,0.8775,16.7372
2321.8,243.7846,0.8776,16.7362
2321.9,243.7951,0.8775,16.7364
2322,243.8057,0.8776,16.7375
2322.1,243.8162,0.8775,16.7368
2322.2,243.8267,0.8774,16.737
2322.3,243.8372,0.8775,16.7378
2322.4,243.8476,0.8774,16.7361
2322.5,243.8582,0.8775,16.7368
2322.6,243.8687,0.8775,16.7371
2322.7,243.8792,0.8775,16.7366
2322.8,243.8897,0.8773,16.7367
2322.9,243.9002,0.8776,16.7372
2323,243.9107,0.8774,16.7364
2323.1,243.9212,0.8775,16.737
2323.2,243.9316,0.8773,16.7373
2323.3,243.9422,0.8775,16.7361
2323.4,243.9527,0.8774,16.7372
2323.5,243.9631,0.8774,16.7373
2323.6,243.9736,0.8774,16.7361
2323.7,243.9842,0.8773,16.7368
2323.8,243.9946,0.8775,16.7368
2323.9,244.0052,0.8774,16.7366
2324,244.0156,0.8774,16.7371
2324.1,244.0261,0.8773,16.7369
2324.2,244.0367,0.8773,16.7361
2324.3,244.0472,0.8774,16.737
2324.4,244.0576,0.8773,16.7374
2324.5,244.0682,0.8773,16.7362
2324.6,244.0787,0.8774,16.737
2324.7,244.0891,0.8773,16.7368
2324.8,244.0996,0.8773,16.7367
2324.9,244.1101,0.8773,16.7374
2325,244.1207,0.8773,16.7367
2325.1,244.1312,0.8772,16.7362
2325.2,244.1417,0.8772,16.7369
2325.3,244.1521,0.8773,16.7367
2325.4,244.1627,0.8774,16.7364
2325.5,244.1731,0.8772,16.7374
2325.6,244.1837,0.8773,16.7366
2325.7,244.1941,0.8773,16.7363
2325.8,244.2046,0.8772,16.7376
2325.9,244.2151,0.8775,16.7365
2326,244.2257,0.8772,16.7359
2326.1,244.2361,0.8772,16.7373
2326.2,244.2467,0.8773,16.7366
2326.3,244.2572,0.8775,16.7367
2326.4,244.2676,0.8773,16.7378
2326.5,244.2782,0.8773,16.7363
2326.6,244.2887,0.8772,16.736
2326.7,244.2991,0.8772,16.7371
2326.8,244.3097,0.8772,16.7365
2326.9,244.3202,0.8773,16.7363
2327,244.3306,0.8772,16.7379
2327.1,244.3412,0.8772,16.7362
2327.2,244.3517,0.8771,16.7369
2327.3,244.3622,0.8772,16.7377
2327.4,244.3726,0.8771,16.7361
2327.5,244.3832,0.8774,16.7368
2327.6,244.3937,0.8773,16.7372
2327.7,244.4042,0.8772,16.7364
2327.8,244.4146,0.877,16.7362
2327.9,244.4252,0.8772,16.737
2328,244.4357,0.8772,16.7363
2328.1,244.4462,0.8772,16.7362
2328.2,244.4567,0.8771,16.7372
2328.3,244.4672,0.8773,16.736
2328.4,244.4776,0.8771,16.7363
2328.5,244.4883,0.8772,16.7375
2328.6,244.4987,0.8771,16.7362
2328.7,244.5091,0.8772,16.7365
2328.8,244.5197,0.8771,16.7373
2328.9,244.5302,0.8771,16.7363
2329,244.5406,0.8772,16.7365
2329.1,244.5511,0.8772,16.7374
2329.2,244.5617,0.8771,16.7363
2329.3,244.5721,0.8771,16.7369
2329.4,244.5827,0.877,16.7375
2329.5,244.5931,0.8773,16.7367
2329.6,244.6037,0.8771,16.7368
2329.7,244.6141,0.8771,16.7379
2329.8,244.6247,0.8771,16.7364
2329.9,244.6351,0.8771,16.7369
2330,244.6457,0.8772,16.7373
2330.1,244.6561,0.8771,16.7364
2330.2,244.6668,0.877,16.7367
2330.3,244.6771,0.8771,16.7375
2330.4,244.6876,0.8771,16.7359
2330.5,244.6982,0.8771,16.7366
2330.6,244.7087,0.8772,16.7371
2330.7,244.7191,0.8772,16.7361
2330.8,244.7297,0.877,16.7367
2330.9,244.7402,0.877,16.7371
2331,244.7506,0.8771,16.736
2331.1,244.7612,0.877,16.7367
2331.2,244.7717,0.8771,16.7366
2331.3,244.7822,0.877,16.7365
2331.4,244.7927,0.8771,16.7371
2331.5,244.8032,0.8769,16.7367
2331.6,244.8136,0.877,16.7359
2331.7,244.8242,0.8771,16.7367
2331.8,244.8347,0.8771,16.7366
2331.9,244.8452,0.8771,16.7358
2332,244.8556,0.877,16.737
2332.1,244.8662,0.8771,16.7365
2332.2,244.8766,0.877,16.7366
2332.3,244.8872,0.877,16.7373
2332.4,244.8976,0.877,16.7366
2332.5,244.9082,0.877,16.7357
2332.6,244.9186,0.877,16.7373
2332.7,244.9291,0.8769,16.736
2332.8,244.9397,0.877,16.736
2332.9,244.9501,0.8769,16.7371
2333,244.9606,0.877,16.7362
2333.1,244.9713,0.8769,16.7361
2333.2,244.9817,0.8769,16.7373
2333.3,244.9921,0.8771,16.7365
2333.4,245.0027,0.8769,16.7356
2333.5,245.0132,0.877,16.7371
2333.6,245.0237,0.877,16.736
2333.7,245.0342,0.8768,16.7362
2333.8,245.0447,0.877,16.737
2333.9,245.0552,0.8768,16.7364
2334,245.0657,0.8768,16.7358
2334.1,245.0762,0.877,16.737
2334.2,245.0867,0.8769,16.7362
2334.3,245.0971,0.8769,16.7363
2334.4,245.1077,0.877,16.737
2334.5,245.1181,0.8769,16.736
2334.6,245.1286,0.8769,16.7362
2334.7,245.1391,0.8769,16.7369
2334.8,245.1497,0.877,16.7358
2334.9,245.1601,0.8769,16.736
2335,245.1706,0.8768,16.7373
2335.1,245.1811,0.877,16.7362
2335.2,245.1917,0.8769,16.7358
2335.3,245.2021,0.8769,16.7368
2335.4,245.2128,0.877,16.7357
2335.5,245.2231,0.8769,16.7358
2335.6,245.2336,0.8769,16.7369
2335.7,245.2442,0.8768,16.7361
2335.8,245.2547,0.8768,16.7365
2335.9,245.2652,0.8768,16.7369
2336,245.2757,0.8768,16.736
2336.1,245.2862,0.877,16.7366
2336.2,245.2966,0.8767,16.7371
2336.3,245.3072,0.8767,16.7363
2336.4,245.3176,0.8769,16.7364
2336.5,245.3282,0.8768,16.7372
2336.6,245.3387,0.8769,16.7361
2336.7,245.3492,0.8769,16.7366
2336.8,245.3596,0.8768,16.7371
2336.9,245.3701,0.8767,16.7363
2337,245.3806,0.8769,16.7369
2337.1,245.3912,0.8767,16.7371
2337.2,245.4016,0.8771,16.7359
2337.3,245.4121,0.8769,16.7367
2337.4,245.4227,0.8766,16.7369
2337.5,245.4331,0.8768,16.7361
2337.6,245.4436,0.8768,16.7363
2337.7,245.4542,0.8769,16.7373
2337.8,245.4646,0.8767,16.7353
2337.9,245.4751,0.8769,16.7367
2338,245.4857,0.8767,16.7372
2338.1,245.4962,0.8768,16.7357
2338.2,245.5067,0.8769,16.7364
2338.3,245.5172,0.8768,16.7371
2338.4,245.5277,0.8768,16.7362
2338.5,245.5381,0.8766,16.7364
2338.6,245.5487,0.8768,16.7368
2338.7,245.5591,0.8767,16.7363
2338.8,245.5697,0.8768,16.7368
2338.9,245.5801,0.8767,16.7367
2339,245.5907,0.8767,16.7359
2339.1,245.6012,0.877,16.7368
2339.2,245.6117,0.8767,16.7372
2339.3,245.6221,0.8766,16.7361
2339.4,245.6327,0.8768,16.7368
2339.5,245.6431,0.8767,16.7371
2339.6,245.6536,0.8767,16.736
2339.7,245.6642,0.8766,16.7369
2339.8,245.6746,0.8767,16.7365
2339.9,245.6851,0.8766,16.736
2340,245.6957,0.8768,16.737
2340.1,245.7062,0.8767,16.7366
2340.2,245.7166,0.8769,16.736
2340.3,245.7272,0.8769,16.7368
2340.4,245.7377,0.8768,16.7363
2340.5,245.7482,0.8766,16.7362
2340.6,245.7587,0.8768,16.737
2340.7,245.7692,0.8767,16.7368
2340.8,245.7796,0.8767,16.7358
2340.9,245.7902,0.8768,16.7364
2341,245.8006,0.8767,16.7368
2341.1,245.8112,0.8768,16.7363
2341.2,245.8216,0.8768,16.7371
2341.3,245.8322,0.8767,16.737
2341.4,245.8426,0.8767,16.7356
2341.5,245.8531,0.8768,16.7366
2341.6,245.8636,0.8768,16.7367
2341.7,245.8742,0.8768,16.7362
2341.8,245.8847,0.8768,16.7365
2341.9,245.8951,0.8767,16.7366
2342,245.9057,0.8768,16.7356
2342.1,245.9162,0.8767,16.7371
2342.2,245.9267,0.8768,16.7367
2342.3,245.9372,0.8768,16.7362
2342.4,245.9477,0.8765,16.7369
2342.5,245.9582,0.8768,16.7368
2342.6,245.9688,0.8767,16.7357
2342.7,245.9791,0.8768,16.7365
2342.8,245.9897,0.8768,16.7367
2342.9,246.0002,0.8768,16.7359
2343,246.0107,0.8767,16.7366
2343.1,246.0211,0.8768,16.7362
2343.2,246.0317,0.8768,16.7354
2343.3,246.0421,0.8768,16.7369
2343.4,246.0527,0.8767,16.7367
2343.5,246.0632,0.8766,16.7364
2343.6,246.0737,0.8769,16.7366
2343.7,246.0841,0.8769,16.7362
2343.8,246.0947,0.8769,16.736
2343.9,246.1051,0.8769,16.737
2344,246.1157,0.8769,16.7361
2344.1,246.1261,0.877,16.7359
2344.2,246.1367,0.877,16.7366
2344.3,246.1471,0.8769,16.7362
2344.4,246.1576,0.8769,16.7361
2344.5,246.1681,0.8768,16.7372
2344.6,246.1787,0.8769,16.7364
2344.7,246.1892,0.877,16.7361
2344.8,246.1996,0.8768,16.7372
2344.9,246.2102,0.8769,16.7362
2345,246.2206,0.8769,16.7364
2345.1,246.2312,0.877,16.7368
2345.2,246.2417,0.8771,16.7368
2345.3,246.2522,0.8769,16.7357
2345.4,246.2626,0.877,16.7369
2345.5,246.2732,0.8771,16.7362
2345.6,246.2836,0.877,16.7361
2345.7,246.2942,0.877,16.7369
2345.8,246.3047,0.877,16.7364
2345.9,246.3152,0.877,16.7358
2346,246.3256,0.8771,16.7372
2346.1,246.3361,0.8769,16.7363
2346.2,246.3466,0.8772,16.7355
2346.3,246.3572,0.8771,16.737
2346.4,246.3677,0.8771,16.7362
2346.5,246.3782,0.8771,16.7361
2346.6,246.3887,0.8771,16.7371
2346.7,246.3991,0.8772,16.7361
2346.8,246.4097,0.8771,16.7361
2346.9,246.4202,0.8772,16.7372
2347,246.4307,0.8771,16.736
2347.1,246.4412,0.8773,16.736
2347.2,246.4517,0.8771,16.737
2347.3,246.4621,0.8771,16.7358
2347.4,246.4727,0.8772,16.7363
2347.5,246.4832,0.8772,16.737
2347.6,246.4937,0.8772,16.7363
2347.7,246.5041,0.8772,16.736
2347.8,246.5147,0.8772,16.7371
2347.9,246.5251,0.8774,16.7357
2348,246.5357,0.8773,16.7359
2348.1,246.5461,0.8773,16.7368
2348.2,246.5567,0.8772,16.7358
2348.3,246.5671,0.8773,16.7366
2348.4,246.5777,0.8773,16.7371
2348.5,246.5881,0.8773,16.736
2348.6,246.5987,0.8773,16.7362
2348.7,246.6092,0.8773,16.7368
2348.8,246.6197,0.8773,16.7364
2348.9,246.6302,0.8773,16.7364
2349,246.6407,0.8773,16.7373
2349.1,246.6512,0.8775,16.7358
2349.2,246.6617,0.8772,16.7363
2349.3,246.6722,0.8774,16.7372
2349.4,246.6827,0.8772,16.7359
2349.5,246.6932,0.8774,16.7363
2349.6,246.7036,0.8775,16.7363
2349.7,246.7142,0.8775,16.7359
2349.8,246.7247,0.8774,16.7361
2349.9,246.7351,0.8774,16.7369
2350,246.7456,0.8775,16.7351
2350.1,246.7561,0.8774,16.7363
2350.2,246.7666,0.8774,16.737
2350.3,246.7772,0.8775,16.7359
2350.4,246.7877,0.8775,16.7362
2350.5,246.7981,0.8774,16.7367
2350.6,246.8087,0.8774,16.7354
2350.7,246.8192,0.8774,16.7365
2350.8,246.8296,0.8775,16.7366
2350.9,246.8402,0.8775,16.7357
2351,246.8507,0.8774,16.7364
2351.1,246.8612,0.8776,16.7363
2351.2,246.8717,0.8773,16.7359
2351.3,246.8821,0.8774,16.7364
2351.4,246.8927,0.8775,16.7364
2351.5,246.9032,0.8775,16.7354
2351.6,246.9137,0.8775,16.7362
2351.7,246.9241,0.8776,16.7361
2351.8,246.9347,0.8776,16.7356
2351.9,246.9451,0.8775,16.7366
2352,246.9557,0.8776,16.7368
2352.1,246.9661,0.8775,16.7354
2352.2,246.9766,0.8776,16.7365
2352.3,246.9872,0.8776,16.7362
2352.4,246.9977,0.8776,16.7356
2352.5,247.0081,0.8776,16.7362
2352.6,247.0187,0.8778,16.7362
2352.7,247.0292,0.8776,16.7356
2352.8,247.0396,0.8778,16.7365
2352.9,247.0501,0.8776,16.7362
2353,247.0607,0.8777,16.7357
2353.1,247.0711,0.8776,16.7365
2353.2,247.0817,0.8777,16.7362
2353.3,247.0922,0.8776,16.7357
2353.4,247.1026,0.8776,16.7369
2353.5,247.1132,0.8776,16.7362
2353.6,247.1237,0.8777,16.7359
2353.7,247.1342,0.8777,16.7367
2353.8,247.1447,0.8777,16.7364
2353.9,247.1552,0.8776,16.7358
2354,247.1657,0.8776,16.7369
2354.1,247.1762,0.8776,16.7363
2354.2,247.1866,0.8776,16.736
2354.3,247.1972,0.8778,16.7369
2354.4,247.2077,0.8777,16.7361
2354.5,247.2181,0.8776,16.7358
2354.6,247.2286,0.8777,16.7369
2354.7,247.2392,0.8776,16.7361
2354.8,247.2496,0.8778,16.7361
2354.9,247.2602,0.8777,16.7367
2355,247.2707,0.8778,16.7358
2355.1,247.2811,0.8777,16.7357
2355.2,247.2916,0.8778,16.7366
2355.3,247.3022,0.8777,16.7357
2355.4,247.3126,0.8776,16.7359
2355.5,247.3232,0.8778,16.7372
2355.6,247.3337,0.8776,16.7362
2355.7,247.3442,0.8777,16.7361
2355.8,247.3547,0.8778,16.7371
2355.9,247.3652,0.8778,16.7358
2356,247.3757,0.8777,16.7361
2356.1,247.3862,0.8778,16.7369
2356.2,247.3967,0.8779,16.736
2356.3,247.4071,0.8777,16.7359
2356.4,247.4177,0.8778,16.7368
2356.5,247.4281,0.8778,16.7359
2356.6,247.4388,0.8778,16.736
2356.7,247.4491,0.8777,16.736
2356.8,247.4596,0.8777,16.7356
2356.9,247.4702,0.8776,16.736
2357,247.4807,0.8777,16.7369
2357.1,247.4911,0.8777,16.7357
2357.2,247.5017,0.8779,16.7359
2357.3,247.5122,0.8776,16.7364
2357.4,247.5226,0.8779,16.7355
2357.5,247.5332,0.8777,16.736
2357.6,247.5437,0.878,16.737
2357.7,247.5542,0.878,16.7355
2357.8,247.5647,0.8779,16.7362
2357.9,247.5753,0.8779,16.7362
2358,247.5856,0.8777,16.7356
2358.1,247.5962,0.8778,16.736
2358.2,247.6067,0.8777,16.7367
2358.3,247.6172,0.8777,16.7356
2358.4,247.6277,0.8777,16.7362
2358.5,247.6382,0.8778,16.7366
2358.6,247.6487,0.8778,16.7353
2358.7,247.6592,0.8779,16.736
2358.8,247.6696,0.878,16.7367
2358.9,247.6803,0.878,16.7356
2359,247.6906,0.8779,16.7364
2359.1,247.7012,0.8776,16.7366
2359.2,247.7117,0.8778,16.7356
2359.3,247.7221,0.8778,16.7365
2359.4,247.7326,0.8779,16.7364
2359.5,247.7433,0.8777,16.7352
2359.6,247.7536,0.8778,16.7362
2359.7,247.7641,0.8778,16.7364
2359.8,247.7746,0.8778,16.7351
2359.9,247.7852,0.8776,16.736
2360,247.7957,0.8778,16.7365
2360.1,247.8062,0.8779,16.7353
2360.2,247.8167,0.8778,16.7361
2360.3,247.8271,0.8777,16.7363
2360.4,247.8377,0.8778,16.7355
2360.5,247.8481,0.878,16.7359
2360.6,247.8587,0.8779,16.7363
2360.7,247.8692,0.8778,16.7356
2360.8,247.8797,0.8778,16.7362
2360.9,247.8902,0.8778,16.7363
2361,247.9006,0.8778,16.7353
2361.1,247.9111,0.8778,16.7359
2361.2,247.9218,0.8777,16.7363
2361.3,247.9321,0.8778,16.7353
2361.4,247.9426,0.8777,16.7361
2361.5,247.9531,0.8779,16.736
2361.6,247.9637,0.8778,16.7349
2361.7,247.9741,0.8778,16.736
2361.8,247.9847,0.8777,16.736
2361.9,247.9951,0.8779,16.7354
2362,248.0056,0.8777,16.7361
2362.1,248.0162,0.8778,16.7363
2362.2,248.0267,0.8777,16.7354
2362.3,248.0372,0.8778,16.7359
2362.4,248.0477,0.8778,16.7359
2362.5,248.0582,0.8778,16.7355
2362.6,248.0686,0.8779,16.7361
2362.7,248.0792,0.8778,16.7361
2362.8,248.0896,0.8778,16.7352
2362.9,248.1002,0.8779,16.7363
2363,248.1107,0.8778,16.7364
2363.1,248.1212,0.8778,16.7355
2363.2,248.1316,0.8777,16.7367
2363.3,248.1421,0.8778,16.7361
2363.4,248.1526,0.878,16.7356
2363.5,248.1632,0.8779,16.7365
2363.6,248.1736,0.8778,16.7361
2363.7,248.1841,0.8778,16.7357
2363.8,248.1947,0.8777,16.7362
2363.9,248.2051,0.8777,16.7361
2364,248.2156,0.8777,16.7354
2364.1,248.2262,0.8777,16.7362
2364.2,248.2367,0.8778,16.7363
2364.3,248.2471,0.8779,16.7353
2364.4,248.2577,0.8779,16.7362
2364.5,248.2682,0.8779,16.7356
2364.6,248.2787,0.8779,16.7355
2364.7,248.2892,0.878,16.7363
2364.8,248.2997,0.8778,16.7357
2364.9,248.3101,0.8779,16.7354
2365,248.3207,0.8779,16.7366
2365.1,248.3311,0.8778,16.7363
2365.2,248.3417,0.8778,16.7359
2365.3,248.3521,0.878,16.7362
2365.4,248.3627,0.8778,16.736
2365.5,248.3731,0.878,16.7354
2365.6,248.3837,0.8779,16.7368
2365.7,248.3941,0.8778,16.7359
2365.8,248.4047,0.8778,16.7354
2365.9,248.4152,0.8778,16.7364
2366,248.4256,0.8779,16.7357
2366.1,248.4362,0.8779,16.7352
2366.2,248.4466,0.8778,16.7365
2366.3,248.4571,0.878,16.736
2366.4,248.4677,0.8776,16.7357
2366.5,248.4782,0.8778,16.7363
2366.6,248.4886,0.8778,16.7355
2366.7,248.4992,0.8779,16.7355
2366.8,248.5097,0.8779,16.7364
2366.9,248.5202,0.8778,16.7357
2367,248.5307,0.8778,16.7355
2367.1,248.5412,0.8779,16.7367
2367.2,248.5516,0.8779,16.7355
2367.3,248.5622,0.8779,16.7356
2367.4,248.5726,0.878,16.736
2367.5,248.5832,0.878,16.7354
2367.6,248.5937,0.878,16.7359
2367.7,248.6042,0.878,16.7366
2367.8,248.6146,0.8778,16.7352
2367.9,248.6251,0.878,16.7353
2368,248.6357,0.8779,16.7363
2368.1,248.6462,0.8779,16.7359
2368.2,248.6566,0.8779,16.7356
2368.3,248.6671,0.8779,16.7366
2368.4,248.6777,0.8779,16.7353
2368.5,248.6881,0.878,16.7357
2368.6,248.6987,0.8778,16.7369
2368.7,248.7092,0.8779,16.7354
2368.8,248.7197,0.8781,16.7357
2368.9,248.7301,0.878,16.7363
2369,248.7407,0.878,16.735
2369.1,248.7511,0.878,16.7352
2369.2,248.7617,0.8778,16.7363
2369.3,248.7722,0.8777,16.7355
2369.4,248.7827,0.8779,16.7356
2369.5,248.7931,0.8779,16.7363
2369.6,248.8037,0.878,16.7357
2369.7,248.8141,0.8779,16.7358
2369.8,248.8247,0.878,16.7366
2369.9,248.8351,0.8779,16.7352
2370,248.8457,0.878,16.7356
2370.1,248.8561,0.8778,16.7361
2370.2,248.8667,0.8779,16.7354
2370.3,248.8771,0.8778,16.7351
2370.4,248.8877,0.8779,16.7366
2370.5,248.8981,0.8781,16.7352
2370.6,248.9086,0.8781,16.7356
2370.7,248.9191,0.8778,16.7361
2370.8,248.9296,0.8779,16.7352
2370.9,248.9401,0.8779,16.7361
2371,248.9507,0.8778,16.7362
2371.1,248.9612,0.8779,16.7355
2371.2,248.9716,0.8779,16.7356
2371.3,248.9822,0.8779,16.7364
2371.4,248.9927,0.8779,16.7356
2371.5,249.0033,0.8779,16.7358
2371.6,249.0137,0.8779,16.7365
2371.7,249.0242,0.8777,16.7354
2371.8,249.0346,0.8779,16.7356
2371.9,249.0452,0.878,16.737
2372,249.0556,0.8779,16.7355
2372.1,249.0662,0.8779,16.736
2372.2,249.0766,0.8778,16.7366
2372.3,249.0872,0.878,16.7353
2372.4,249.0976,0.8777,16.7358
2372.5,249.1081,0.878,16.7366
2372.6,249.1186,0.8778,16.7358
2372.7,249.1292,0.8778,16.7352
2372.8,249.1397,0.8779,16.7365
2372.9,249.1501,0.8779,16.7355
2373,249.1606,0.8779,16.7359
2373.1,249.1711,0.878,16.7366
2373.2,249.1817,0.8779,16.7353
2373.3,249.1922,0.8778,16.7356
2373.4,249.2027,0.878,16.7368
2373.5,249.2132,0.8779,16.7352
2373.6,249.2238,0.8779,16.7354
2373.7,249.2341,0.878,16.7364
2373.8,249.2448,0.878,16.7353
2373.9,249.2552,0.8779,16.7354
2374,249.2657,0.8779,16.7367
2374.1,249.2761,0.8779,16.7353
2374.2,249.2867,0.8781,16.7352
2374.3,249.2971,0.8778,16.7366
2374.4,249.3077,0.8779,16.7349
2374.5,249.3181,0.878,16.7353
2374.6,249.3286,0.8779,16.7362
2374.7,249.3391,0.8779,16.7352
2374.8,249.3497,0.8779,16.7356
2374.9,249.3601,0.8779,16.7363
2375,249.3706,0.878,16.7354
2375.1,249.3811,0.8779,16.7356
2375.2,249.3916,0.8781,16.7365
2375.3,249.4021,0.8779,16.7355
2375.4,249.4126,0.8779,16.7354
2375.5,249.4232,0.8778,16.7364
2375.6,249.4337,0.878,16.735
2375.7,249.4442,0.878,16.7357
2375.8,249.4547,0.8778,16.7366
2375.9,249.4652,0.8778,16.7355
2376,249.4756,0.8779,16.7353
2376.1,249.4862,0.8779,16.7362
2376.2,249.4967,0.8779,16.7353
2376.3,249.5071,0.8779,16.7357
2376.4,249.5176,0.878,16.7364
2376.5,249.5282,0.8779,16.7353
2376.6,249.5386,0.8778,16.7357
2376.7,249.5492,0.878,16.7363
2376.8,249.5596,0.8779,16.7355
2376.9,249.5701,0.8779,16.7355
2377,249.5807,0.878,16.7363
2377.1,249.5911,0.8778,16.7354
2377.2,249.6016,0.8779,16.7358
2377.3,249.6122,0.8778,16.7364
2377.4,249.6227,0.8779,16.7354
2377.5,249.6331,0.8778,16.7358
2377.6,249.6436,0.8779,16.7361
2377.7,249.6541,0.8779,16.735
2377.8,249.6647,0.8778,16.7359
2377.9,249.6752,0.878,16.7361
2378,249.6857,0.8779,16.7352
2378.1,249.6961,0.8778,16.7359
2378.2,249.7067,0.8779,16.7364
2378.3,249.7171,0.8779,16.7352
